SHPNSHANM,SERIESNM
集英社,貴族探偵
集英社,生き残りゲームラストサバイバル
集英社,青星学園★チームＥＹＥ－Ｓの事件ノート
集英社,この声とどけ！
集英社,霧島くんは普通じゃない
集英社,僕のヒーローアカデミアＴＨＥＭＯＶＩＥ
集英社,かなわない、ぜったい。
集英社,僕らのハチャメチャ課外授業
集英社,チーム怪盗ＪＥＴ
集英社,放課後ゆ～れい部の事件ファイル
集英社,かぐや様は告らせたい
集英社,恋する図書室
集英社,逃走中　オリジナルストーリー
集英社,スプラッシュ！
集英社,海色ダイアリー
集英社,真田幸村と十勇士
集英社,絶滅世界ブラックイートモンスターズ
集英社,九死一生ゲーム
集英社,てっぺん！
集英社,絶対好きにならない同盟
集英社,源平姫
集英社,二条くんはわたしの執事
集英社,おしりダンディザ・ヤング
集英社,牛乳カンパイ係、田中くん
集英社,地獄先生ぬ～べ～
集英社,少年シャーロックホームズ
集英社,迷宮教室
集英社,おチビがうちにやってきた！
集英社,胸キュンスカッと　ノベライズ
集英社,超胸キュンな話
集英社,プリンシパル
集英社,虹色デイズ
集英社,猛獣学園！アニマルパニック
集英社,放課後、きみがピアノをひいていたから
集英社,パティシエ＝ソルシエ　お菓子の魔法はあまくないっ！
集英社,ウソカレ！？
集英社,鬼滅の刃　ノベライズ
集英社,絶対に見ぬけない！！
集英社,伝記シリーズ
集英社,読書ノート
集英社,絶叫学級
集英社,きみとチェンジ！？
集英社,おしりダンディアドベンチャー
集英社,絵本 まるコジ
集英社,モンスターストライク
集英社,あやかし協定
集英社,おそ松さん
集英社,キャプテン翼
集英社,神さま、事件です！
集英社,たったひとつの君との約束
集英社,天宮家の王子さま
集英社,スターになったらふりむいて
集英社,渚くんをお兄ちゃんとは呼ばない
集英社,甲子園
集英社,実況！空想シリーズ
集英社,キミと、いつか。
集英社,わたしたちのカノン
集英社,戦国城
集英社,戦国ベースボール
集英社,ＯＮＥ　ＰＩＥＣＥ
集英社,思い、思われ、ふり、ふられ
集英社,悪魔のパズル
集英社,桂太の桂馬
集英社,３０秒ですぐコワイ！学校のミジ怪談
集英社,ことばけ！
集英社,恐怖チャンネル
集英社,怪盗ネコマスク
集英社,シートン動物記
集英社,ファーブル昆虫記
集英社,子どものための世界文学の森
集英社,スーパーミラクルかくれんぼ！！
集英社,君に届け
集英社,電車で行こう！
集英社,赤毛のアン
集英社,三国志
集英社,銀河へキックオフ！！
集英社,戦国姫
集英社,絶望鬼ごっこ
集英社,動物たちからのプレゼント
集英社,ひみつの図書館！
集英社,犬たちからのプレゼント
静山社,ハリー・ポッター
静山社,星命体
静山社,色の不思議斉藤洋のゴースト・ストリート
静山社,物語で読むシェイクスピア
静山社,もののけ屋
静山社,悪ガキ７
静山社,ディズニー
静山社,バーティミアス
静山社,ルイスと不思議の時計
静山社,猫のダヤン
静山社,ビースト・クエスト
静山社,パーシー・ジャクソンとオリンポスの神々
静山社,ドラゴンライダー
静山社,十年屋時
風涛社,らいおんｂｏｏｋｓ
飛鳥新社,ドッグマン
高橋書店,はじめてのずかん
高橋書店,こころのふしぎなぜ？どうして？
高陵社書店,こども字本シリーズ
１万年堂出版,よい習慣が身につく絵本
３０３　ＢＯＯＫＳ,グラニフのえほん
Ｃｌｏｖｅｒ出版,みらいの心をつくる絵本
Ｊリサーチ出版,えいごのうた絵本
Ｊリサーチ出版,読み聞かせ英語絵本
Ｊリサーチ出版,英語のうた絵本
ＪＴＢ,ｌｏｎｅｌｙ　ｐｌａｎｅｔ　ｋｉｄｓ
ＪＴＢ,うごくパズル絵本
ＪＴＢ,のりもの
ＪＴＢ,こども絵本　るるぶ学べるさがし絵えほん
ＪＴＢ,たびするプリンセスシリーズ
ＪＴＢ,どうぶつ絵本
ＪＴＢ,こども絵本
ＪＴＢ,こども絵本エルライン
ＪＴＢ,ディズニー
ＪＴＢ,ディズニー_こども絵本
ＫＡＤＯＫＡＷＡ,シートン動物記
ＫＡＤＯＫＡＷＡ,モンスターハンター
ＫＡＤＯＫＡＷＡ,絶体絶命ゲーム
ＫＡＤＯＫＡＷＡ,星にねがいを！
ＫＡＤＯＫＡＷＡ,ファースト・ステップ
ＫＡＤＯＫＡＷＡ,死神デッドライン
ＫＡＤＯＫＡＷＡ,一年間だけ。
ＫＡＤＯＫＡＷＡ,世にも奇妙な商品カタログ
ＫＡＤＯＫＡＷＡ,４ＤＸ！！
ＫＡＤＯＫＡＷＡ,逆転裁判逆転
ＫＡＤＯＫＡＷＡ,ジュニア空想科学読本
ＫＡＤＯＫＡＷＡ,君のとなりで。
ＫＡＤＯＫＡＷＡ,マジック・ツリーハウス
ＫＡＤＯＫＡＷＡ,クマ・トモ
ＫＡＤＯＫＡＷＡ,伝えたい、原爆のこと
ＫＡＤＯＫＡＷＡ,三毛猫ホームズ
ＫＡＤＯＫＡＷＡ,ぼくらの心霊スポット
ＫＡＤＯＫＡＷＡ,あけてびっくり
ＫＡＤＯＫＡＷＡ,プリンセス・ストーリーズ
ＫＡＤＯＫＡＷＡ,魔女犬ボンボン
ＫＡＤＯＫＡＷＡ,プレイボール
ＫＡＤＯＫＡＷＡ,アイスプリンセス
ＫＡＤＯＫＡＷＡ,ここは妖怪おたすけ委員会
ＫＡＤＯＫＡＷＡ,ぼくらの
ＫＡＤＯＫＡＷＡ,角川の集める図鑑ＧＥＴ！
ＫＡＤＯＫＡＷＡ,怪盗レッドＴＨＥＦＩＲＳＴ
ＫＡＤＯＫＡＷＡ,ほっぺちゃん
ＫＡＤＯＫＡＷＡ,ミステリー案内人さんのコワイハナシ
ＫＡＤＯＫＡＷＡ,ＢａｂｙＢｕｓの親子で学べる知育えほん
ＫＡＤＯＫＡＷＡ,ディズニー_角川アニメ絵本
ＫＡＤＯＫＡＷＡ,ウラオモテ世界！
ＫＡＤＯＫＡＷＡ,恐怖コレクター
ＫＡＤＯＫＡＷＡ,超吉ガール
ＫＡＤＯＫＡＷＡ,恋する新選組
ＫＡＤＯＫＡＷＡ,バッテリー
ＫＡＤＯＫＡＷＡ,少女マンガじゃない！
ＫＡＤＯＫＡＷＡ,スイッチ！
ＫＡＤＯＫＡＷＡ,ハルチカ
ＫＡＤＯＫＡＷＡ,らくがき☆ポリス
ＫＡＤＯＫＡＷＡ,本当はこわい話
ＫＡＤＯＫＡＷＡ,告白実行委員会
ＫＡＤＯＫＡＷＡ,ちいさなプリンセスソフィア
ＫＡＤＯＫＡＷＡ,ヴァンパイア大使アンジュ
ＫＡＤＯＫＡＷＡ,たまごっち
ＫＡＤＯＫＡＷＡ,悪夢ちゃん
ＫＡＤＯＫＡＷＡ,幽霊探偵ハル
ＫＡＤＯＫＡＷＡ,少年探偵　響
ＫＡＤＯＫＡＷＡ,アルセーヌ・ルパン
ＫＡＤＯＫＡＷＡ,四つ子ぐらし
ＫＡＤＯＫＡＷＡ,鹿の王
ＫＡＤＯＫＡＷＡ,オバケがシツジ
ＫＡＤＯＫＡＷＡ,レジェンド☆ファイブ
ＫＡＤＯＫＡＷＡ,五年霊組こわいもの係
ＫＡＤＯＫＡＷＡ,0.01
ＫＡＤＯＫＡＷＡ,ぼくたちはプライスレス！
ＫＡＤＯＫＡＷＡ,探偵犬クリス
ＫＡＤＯＫＡＷＡ,未完成コンビ
ＫＡＤＯＫＡＷＡ,サキヨミ！
ＫＡＤＯＫＡＷＡ,ぜったいバレちゃいけません！！！
ＫＡＤＯＫＡＷＡ,サバイバー！！
ＫＡＤＯＫＡＷＡ,新訳・長くつ下のピッピ
ＫＡＤＯＫＡＷＡ,七宮さん家のフシギなおしごと
ＫＡＤＯＫＡＷＡ,こぐまのクーク物語
ＫＡＤＯＫＡＷＡ,ビブリア古書堂の事件手帖
ＫＡＤＯＫＡＷＡ,笑い猫の５分間怪談
ＫＡＤＯＫＡＷＡ,チア☆ダンＲＯＣＫＥＴＳ
ＫＡＤＯＫＡＷＡ,まるごとディズニーブックス
ＫＡＤＯＫＡＷＡ,星のカービィ_キャラぱふぇブックス
ＫＡＤＯＫＡＷＡ,イケカジなぼくら
ＫＡＤＯＫＡＷＡ,怪盗レッド
ＫＡＤＯＫＡＷＡ,アナと雪の女王
ＫＡＤＯＫＡＷＡ,オンライン！
ＫＡＤＯＫＡＷＡ,赤毛のアン
ＫＡＤＯＫＡＷＡ,おもしろい話、集めました。
ＫＡＤＯＫＡＷＡ,ブレイブ・ストーリー
ＫＡＤＯＫＡＷＡ,新訳・ドリトル先生
ＫＡＤＯＫＡＷＡ,角川アニメ絵本
ＫＡＤＯＫＡＷＡ,サッカーボーイズ
ＫＡＤＯＫＡＷＡ,２年Ａ組探偵局
ＫＡＤＯＫＡＷＡ,サクラダリセット
ＫＡＤＯＫＡＷＡ,新訳・ナルニア国物語
ＫＡＤＯＫＡＷＡ,トツゲキ！？地獄ちゃんねる
ＫＡＤＯＫＡＷＡ,地獄たんてい織田信長
ＫＡＤＯＫＡＷＡ,ゲゲゲの鬼太郎おばけ塾
ＫＡＤＯＫＡＷＡ,ネオ里見八犬伝
ＫＡＤＯＫＡＷＡ,ねこまた妖怪伝
ＫＡＤＯＫＡＷＡ,からくり探偵団
ＫＡＤＯＫＡＷＡ,ぼくと先輩のマジカル・ライフ
ＫＡＤＯＫＡＷＡ,たったひとりのサバイバル・ゲーム！
ＫＡＤＯＫＡＷＡ,オン・アイス！！
ＫＡＤＯＫＡＷＡ,映画　すみっコぐらし
ＫＡＤＯＫＡＷＡ,ミステリー列車を追え！
ＫＡＤＯＫＡＷＡ,あおいのヒミツ！
ＫＡＤＯＫＡＷＡ,ぷよぷよ
ＫＡＤＯＫＡＷＡ,世界一クラブ
ＫＡＤＯＫＡＷＡ,メルちゃん
ＫＡＤＯＫＡＷＡ,サンリオ
ＫＡＤＯＫＡＷＡ,ブルーなあたしとピンクなぼく
ＫＡＤＯＫＡＷＡ,理花のおかしな実験室
ＫＡＤＯＫＡＷＡ,時間割男子
ＫＡＤＯＫＡＷＡ,怪狩り
ＫＡＤＯＫＡＷＡ,こちらパーティー編集部っ！
ＫＡＤＯＫＡＷＡ,宮沢賢治童話集
ＫＡＤＯＫＡＷＡ,サッカク探偵団
ＫＡＤＯＫＡＷＡ,パンどろぼう
ＫＡＤＯＫＡＷＡ,ふたごチャレンジ！
ＫＡＤＯＫＡＷＡ,すみっコぐらし
ＫＡＤＯＫＡＷＡ,キャラぱふぇブックス
ＫＡＤＯＫＡＷＡ,ソライロ♪プロジェクト
ＫＡＤＯＫＡＷＡ,いっしょにくらそ。
ＫＡＤＯＫＡＷＡ,ドギーマギー動物学校
ＫＡＤＯＫＡＷＡ,Ｓａｓｓｙのあかちゃんえほん
ＫＡＤＯＫＡＷＡ,モンハン日記
ＫＡＤＯＫＡＷＡ,怪盗探偵山猫
ＫＡＤＯＫＡＷＡ,海斗くんと、この家で。
ＫＡＤＯＫＡＷＡ,ディズニー
ＫＡＤＯＫＡＷＡ,暗号クラブ
ＫＡＤＯＫＡＷＡ,５分で読書
ＫＡＤＯＫＡＷＡ,いみちぇん！
ＫＡＤＯＫＡＷＡ,ないしょのＭ組
ＫＡＤＯＫＡＷＡ,ふたご探偵
ＫＡＤＯＫＡＷＡ,１００年後も読まれる名作
ＫＡＤＯＫＡＷＡ,リラックマ
ＫＡＤＯＫＡＷＡ,Ｓａｓｓｙのちいくえほん
ＫＡＤＯＫＡＷＡ,星のカービィ
ＫＡＤＯＫＡＷＡ,コウペンちゃん
ＫＡＤＯＫＡＷＡ,トップ・シークレット
ＫＡＤＯＫＡＷＡ,シャーロック＝ホームズの思い出
ＫＡＤＯＫＡＷＡ,スキ・キライ相関図
ＫＡＤＯＫＡＷＡ,けものフレンズ
ＫＡＤＯＫＡＷＡ,ディズニーツムツム
ＫＡＤＯＫＡＷＡ,キミト宙ヘ
ＫＡＤＯＫＡＷＡ,ピーターラビット
ＫＡＤＯＫＡＷＡ,モンスターストライク
ＫＡＤＯＫＡＷＡ,ピアノ・カルテット
ＮＨＫ出版,みいつけた
ＰＡＲＣＯ出版,サンリオ
ＰＨＰ研究所,ポケット版 PHPお話シリーズ
ＰＨＰ研究所,たのしいちしきえほん
ＰＨＰ研究所,楽しい調べ学習シリーズ
ＰＨＰ研究所,にこにこえほん
ＰＨＰ研究所,しゅくだい
ＰＨＰ研究所,3分間ノンストップショートストーリー
ＰＨＰ研究所,おひざにおいで
ＰＨＰ研究所,ＰＨＰわたしのえほん
ＰＨＰ研究所,ポケット版迷路絵本
ＰＨＰ研究所,告白プロデュース！
ＰＨＰ研究所,ねむいねむいねずみ
ＰＨＰ研究所,願いを叶える雑貨店黄昏堂
ＰＨＰ研究所,ＰＨＰなないろえほん
ＰＨＰ研究所,学習ポケット図鑑
ＰＨＰ研究所,１０ぴきのかえるの大冒険シリーズ
ＰＨＰ研究所,ＰＨＰにこにこえほん
ＰＨＰ研究所,ジュニア学習ブックレット
ＰＨＰ研究所,本当にあった？恐怖のお話
ＰＨＰ研究所,５４字の物語
ＰＨＰ研究所,青鬼
ＰＨＰ研究所,ＰＨＰとっておきのどうわ
ＰＨＰ研究所,秘密に満ちた魔石館
ＰＨＰ研究所,悪ノ物語
ＰＨＰ研究所,魔女シリーズ
ＰＨＰ研究所,初恋
ＰＨＰ研究所,わははは！ことばあそびブック
ＰＨＰ研究所,パオちゃんの絵本第４集
ＰＨＰ研究所,パオちゃんの絵本第１集
ＰＨＰ研究所,パオちゃんの絵本
ＴＯブックス,本好きの下剋上
ＷＡＶＥ出版,パディントン
